ra_rad,dec_rad,magnitude,bv
0.4463457819,1.0232470723,6.350,-0.027
0.4770139171,-0.5423167921,6.350,1.222
0.5874464578,0.5007556409,6.350,0.957
0.6460888305,-1.1222426641,6.350,-0.025
0.7126930289,-0.7073453854,6.350,-0.022
0.7149482654,0.4474734928,6.350,0.089
0.7542750443,0.9249782991,6.350,0.093
0.9607628435,-0.2657531536,6.350,0.881
1.0191614804,0.4482508663,6.350,0.110
1.0457789056,0.1802995325,6.350,0.417
1.1866017764,0.6412808835,6.350,1.089
1.2558789049,-0.5239543297,6.350,1.071
1.4005783851,0.4879462658,6.350,0.039
1.4336987928,0.2387432237,6.350,0.168
1.4898511934,-0.5829529091,6.350,-0.040
1.4925463387,0.3954972787,6.350,1.194
1.5332060395,-1.1175965506,6.350,0.866
1.5557987495,0.5051378342,6.350,0.275
1.5903192411,-0.7860370135,6.350,0.517
1.6786974759,0.4371825272,6.350,1.210
1.6793535708,0.2802497860,6.350,1.063
1.6875044426,-0.1311080146,6.350,-0.061
1.7308622545,-0.3947015297,6.350,-0.117
1.7451751241,0.7681912055,6.350,1.222
1.7775783602,0.3175356355,6.350,0.066
1.9738418093,-0.6276411371,6.350,-0.096
2.0824900758,0.0196703720,6.350,0.507
2.0909267292,-0.8722605976,6.350,-0.151
2.1142220067,-0.4485450262,6.350,1.461
2.1256616682,0.7550358004,6.350,-0.020
2.2383925356,0.4203588903,6.350,1.032
2.2489262604,0.0478822262,6.350,1.023
2.2655260751,-1.0527352821,6.350,-0.002
2.3024087794,-0.7284444415,6.350,0.578
2.3260830755,1.0307240839,6.350,0.414
2.7039540394,-1.1368592736,6.350,1.556
2.7981642277,-1.0415586696,6.350,0.088
2.8252961453,-1.2119170623,6.350,-0.085
2.8839665681,-0.2756342949,6.350,1.172
2.9332286232,-0.5660764752,6.350,1.683
2.9608230647,-1.3904802710,6.350,0.266
2.9925164075,0.0673716241,6.350,0.345
3.0563212767,1.0117744239,6.350,-0.092
3.2614994558,-1.0178139794,6.350,1.612
3.3107646463,0.7133974377,6.350,0.204
3.6846068524,-0.2613055967,6.350,1.081
3.7193377622,-0.4252207144,6.350,1.351
3.7486152062,-0.4737023805,6.350,1.591
3.9298066573,0.8251470131,6.350,-0.099
3.9557272159,0.6362783231,6.350,0.537
4.1026532337,-0.5447830742,6.350,1.418
4.2138469431,-0.1098009127,6.350,0.413
4.3089467261,0.0501020057,6.350,1.638
4.3225274322,1.3516966644,6.350,0.995
4.4176768688,-0.7107531082,6.350,-0.141
4.4299358350,0.2377122741,6.350,0.339
4.4405762629,0.4255332592,6.350,1.089
4.4675091089,0.3436642887,6.350,1.518
4.4894609322,-0.0677709835,6.350,0.697
4.5446513800,0.2920150255,6.350,1.608
4.7820516238,-0.0631458743,6.350,0.201
4.8162337807,0.9302751024,6.350,0.168
4.8972940644,-1.1282339646,6.350,0.153
4.9100952918,-0.3665473346,6.350,0.458
4.9661917809,-1.4559920287,6.350,-0.033
4.9759926781,-0.4353230062,6.350,1.253
4.9834266991,0.9121275286,6.350,0.983
5.0244379087,0.4666289811,6.350,0.444
5.1215255152,0.0953945929,6.350,1.471
5.3187118441,0.6807514282,6.350,1.871
5.3495503076,0.2428034418,6.350,1.453
5.3710182011,-0.5081118687,6.350,0.227
5.3794215246,-0.4353519524,6.350,0.001
5.4690588168,-0.5361468863,6.350,1.100
5.6041891342,0.4281012175,6.350,1.057
5.6457390541,-1.4430920571,6.350,0.089
5.9026240967,0.2768661774,6.350,1.190
5.9746587868,-1.2278039052,6.350,0.071
6.0157591282,0.1281084651,6.350,0.052
6.0969344205,1.3142159122,6.350,0.049
6.1074264378,-0.5883164874,6.350,1.308
6.1498848346,-0.0312625623,6.350,1.125
6.1806845133,0.5742868810,6.350,0.459
0.0031728633,0.7898196673,6.360,-0.047
0.2932821538,-0.4188150289,6.360,0.238
0.3377297408,0.5540480888,6.360,1.132
0.3637083936,1.0147866762,6.360,0.457
0.5143889539,-1.1418764267,6.360,0.906
0.6083029052,-0.7303917993,6.360,1.162
0.6783438375,0.6922740344,6.360,-0.095
0.7452410064,-0.6969487850,6.360,0.040
0.8337789490,-0.2315054357,6.360,0.614
0.8825755838,-0.4465913990,6.360,0.010
1.0652838976,-0.2895279224,6.360,1.266
1.1065183195,-0.7043758518,6.360,1.468
1.1303107515,-0.5917471938,6.360,0.132
1.2680098205,1.2381632431,6.360,-0.069
1.2870610231,0.3400841788,6.360,0.292
1.3726678570,1.3347014683,6.360,-0.011
1.4279266890,0.0408616473,6.360,0.965
1.4737709166,0.5857179603,6.360,1.306
1.5781867974,0.3909712299,6.360,-0.071
1.6115350579,-0.3163651048,6.360,-0.040
1.7274423521,-0.6298654534,6.360,0.486
1.7316047833,-0.7253089436,6.360,1.147
1.7539999654,0.1107485527,6.360,-0.084
1.7610910303,-1.2761534782,6.360,0.960
1.8147623324,-0.5548432991,6.360,-0.155
1.8244183859,-0.4741078953,6.360,-0.186
1.8935371932,1.2534358505,6.360,1.119
1.9298385820,1.0454870573,6.360,0.282
1.9576704996,0.4808894929,6.360,1.223
2.0621384759,0.9635865628,6.360,-0.003
2.0726097459,-0.9177522346,6.360,-0.007
2.0868723808,0.7675499736,6.360,1.043
2.1320392057,-0.6576613665,6.360,-0.054
2.2235778659,-0.9632635452,6.360,0.799
2.2382759094,-0.6044780053,6.360,0.951
2.2385201661,-0.7985388437,6.360,-0.119
2.3170310208,0.2679193963,6.360,0.669
2.3339443794,-1.0164737863,6.360,-0.086
2.4122355738,-1.0631981860,6.360,-0.044
2.5425885485,0.8452804075,6.360,0.010
2.5737316484,-0.6330040890,6.360,1.008
2.6427862664,0.2750203626,6.360,0.387
2.6797321375,-0.4156317649,6.360,1.639
2.7213871989,0.5168941894,6.360,1.090
2.7962750926,-0.6238106574,6.360,0.917
2.8469709941,-1.3885741233,6.360,1.460
2.8648437403,0.4450632119,6.360,1.036
2.8702078128,-1.0425233893,6.360,0.840
3.1380065822,-0.7999231495,6.360,-0.081
3.2189877842,0.2643248713,6.360,1.384
3.2430109752,-1.1803931611,6.360,0.887
3.2624626440,0.1502788525,6.360,0.935
3.4797395164,-0.0117995532,6.360,0.260
3.5499924458,-1.1455065380,6.360,-0.014
3.6644118069,-0.0619554873,6.360,0.486
3.6722317700,0.3083715971,6.360,1.215
3.7278275999,-0.1038072484,6.360,0.593
3.7771671537,-1.1549353599,6.360,0.128
3.7822650224,-0.6959323868,6.360,-0.088
3.7944022554,0.7294762613,6.360,0.702
3.9121376829,-0.6879393832,6.360,0.061
3.9880182685,-1.0706369217,6.360,-0.041
4.0191210153,0.4355996228,6.360,1.257
4.0768605619,-0.6867732774,6.360,-0.017
4.2434896443,1.3126740187,6.360,1.283
4.3489925567,0.2704816155,6.360,-0.055
4.4170827481,-0.7304990747,6.360,0.264
4.4411487720,0.7419822367,6.360,1.280
4.5306209604,-0.5681588955,6.360,0.109
4.5403079498,0.8410530619,6.360,0.427
4.5452419138,-0.4346934988,6.360,1.399
4.5805691876,-0.1033144009,6.360,0.930
4.5976902491,0.2590347548,6.360,1.595
4.6278530700,0.7587062431,6.360,1.199
4.6417329992,-0.2357712708,6.360,0.384
4.6966974191,-1.1470607285,6.360,0.451
4.7135287710,0.0109865499,6.360,0.160
4.7162329838,0.1094023769,6.360,-0.104
4.7524024568,0.5317936331,6.360,1.194
4.7678480415,0.7181478299,6.360,1.038
4.7882920371,-0.4937357534,6.360,0.536
4.8173696602,-0.0625378850,6.360,0.351
4.8398614705,-0.7652559944,6.360,0.904
4.8535174264,-0.2555906960,6.360,0.217
4.8580300027,-0.1031789390,6.360,0.034
4.8694427291,-0.5183471422,6.360,1.272
4.8852403348,0.0918791367,6.360,0.800
5.0534387627,-0.9317804315,6.360,0.505
5.1435574101,0.0590186993,6.360,0.001
5.1697418199,0.7106422784,6.360,1.561
5.2845240263,-1.0039873726,6.360,0.057
5.3045825174,0.8767295471,6.360,0.096
5.3921808702,-0.7738372050,6.360,0.958
5.4113736058,-0.4149322620,6.360,0.719
5.4677797162,0.5174743583,6.360,1.085
5.5041882570,-1.1904819782,6.360,0.101
5.5688456843,0.7721026376,6.360,0.979
5.6558839172,0.5245660638,6.360,1.240
5.7346733168,0.3441461293,6.360,0.938
5.7684131208,0.1915290469,6.360,-0.104
5.7795499822,0.5749418983,6.360,1.121
5.8009623099,-0.4129293441,6.360,0.921
5.8043331848,1.2585790018,6.360,-0.053
5.8048222489,0.2553391844,6.360,1.080
5.8917479419,-0.2545690901,6.360,-0.047
5.9407592242,0.5404562384,6.360,1.579
5.9705777583,-1.0765952476,6.360,1.059
6.0017941437,-0.3514989009,6.360,1.429
6.0851257392,0.4206749293,6.360,1.167
6.2360546159,1.0291020111,6.360,0.408
6.2500764304,1.3185017946,6.360,0.977
0.3577182383,1.3306181495,6.370,0.283
0.3914491634,-0.4471140677,6.370,1.141
0.4791556951,-0.6702552415,6.370,0.523
0.5068293392,-0.8698100661,6.370,-0.081
0.5168124207,-0.5771243055,6.370,1.006
0.5932461497,0.8344757301,6.370,1.029
0.8058072353,0.2767397998,6.370,1.400
0.8316047734,-0.4143158143,6.370,0.912
0.8885900173,0.0852088114,6.370,0.851
0.9177080493,1.2542616212,6.370,1.772
0.9323866909,1.0099997860,6.370,0.523
1.0317559585,-0.2373216833,6.370,1.585
1.0792971325,-1.1208904292,6.370,0.636
1.1607420112,0.0763311168,6.370,1.078
1.1871735944,0.0944229227,6.370,0.420
1.1983242265,-0.4195858723,6.370,1.137
1.3515044334,1.1330588579,6.370,0.448
1.3931681409,-0.3232335721,6.370,-0.134
1.5558473894,-0.4051836015,6.370,1.068
1.6189216825,0.3164363023,6.370,1.350
1.6308137127,-0.4164693825,6.370,0.713
1.6401711838,0.0204042679,6.370,0.443
1.6787080927,-0.5023077204,6.370,0.626
1.7636932333,0.6302254472,6.370,0.065
1.7961893337,0.0530927632,6.370,0.052
1.8550659709,0.8338318108,6.370,-0.048
1.9893832435,0.7510319178,6.370,0.364
1.9994469398,0.4251699042,6.370,0.337
2.0277721195,-1.1531727750,6.370,0.949
2.0580987710,-0.2237408314,6.370,0.384
2.0910178476,-0.8722068537,6.370,-0.089
2.1324708134,-0.3554044106,6.370,0.141
2.2863651703,0.0756523027,6.370,-0.040
2.3829286270,-1.1257347296,6.370,1.361
2.4051157456,1.4107306008,6.370,0.385
2.5321868740,-0.1879577300,6.370,0.083
2.7428230972,0.7891019509,6.370,1.330
2.8458824407,0.0178891485,6.370,0.087
3.1019840847,0.2143096289,6.370,0.294
3.1677591005,-0.0546565694,6.370,0.997
3.2728398805,-0.2337551575,6.370,0.591
3.4707113882,-1.2161329178,6.370,1.210
3.5039377367,-0.8475806017,6.370,-0.077
3.5533349055,0.6770003907,6.370,0.241
3.8371450484,-0.8561768396,6.370,0.440
4.4946793223,-1.0764397814,6.370,-0.049
4.5444910868,0.5019235509,6.370,0.724
4.5729326658,-0.1432631472,6.370,0.570
4.6092269433,0.4811286067,6.370,1.586
4.6298848466,0.4278369964,6.370,1.204
4.6775479415,0.8140839435,6.370,1.060
4.7361516279,-1.4222089109,6.370,1.528
4.8254884846,0.2612100229,6.370,-0.037
4.9338677236,0.1915741854,6.370,1.443
4.9717724667,-0.3240453839,6.370,0.962
4.9877871584,-0.3334106733,6.370,0.480
5.0770175782,0.5798326913,6.370,0.804
5.1022781330,-0.1229425018,6.370,0.870
5.1104372027,0.9727040334,6.370,1.123
5.1287323347,0.0508520065,6.370,0.414
5.1324087049,0.2511715564,6.370,1.045
5.1462004623,0.2892206161,6.370,1.918
5.1481504935,-1.1638816323,6.370,0.037
5.1625941447,0.6749487277,6.370,1.220
5.2597348453,0.2705332245,6.370,1.615
5.3754840124,0.4503818203,6.370,0.281
5.5127728843,0.8788066807,6.370,0.986
5.7230255092,1.1476012794,6.370,0.281
5.7975941675,-0.5781523697,6.370,0.205
5.9160834556,0.9786161325,6.370,0.107
5.9584443988,0.5313228548,6.370,0.933
5.9956165773,-0.3346694844,6.370,1.515
6.0333958759,0.7689702589,6.370,-0.020
6.1267507499,0.7262816540,6.370,1.702
6.1439366963,-0.1998358765,6.370,0.902
1.3681417800,-0.1422055490,6.370,0.650
0.0189306326,-0.5108373061,6.380,0.006
0.1736376080,1.4397877642,6.380,0.551
0.2223365269,0.8989847572,6.380,0.307
0.4299202734,0.7923743560,6.380,-0.021
0.4625887173,-0.4773271500,6.380,0.366
0.5609456404,0.7759634111,6.380,0.965
0.5737183705,1.0061045331,6.380,0.298
0.7502177174,-0.5378148299,6.380,0.484
0.8006808547,0.4934029354,6.380,0.306
0.8193842630,0.8256927449,6.380,0.122
0.9245622238,-0.4470512365,6.380,0.120
1.1481180893,-0.6203740583,6.380,1.242
1.1576705844,-0.7707530525,6.380,0.457
1.1731514168,0.5299079946,6.380,0.547
1.3448676298,-0.2634636257,6.380,0.889
1.4431749684,0.6950933685,6.380,0.986
1.4996111015,-0.7999343840,6.380,0.295
1.5252815832,-0.7832233727,6.380,1.262
1.5834132329,0.7570947506,6.380,1.205
1.7087816110,0.2775684586,6.380,0.275
1.9070192623,0.4658193845,6.380,0.883
1.9480628331,0.1851456919,6.380,0.078
1.9585070094,-1.1259084873,6.380,1.554
1.9684975244,0.1955288627,6.380,1.278
1.9973128198,-0.6634070697,6.380,1.472
2.0409595200,-0.2795054572,6.380,1.697
2.0546473449,0.0013885120,6.380,1.237
2.1541050101,-0.5858987945,6.380,1.141
2.2364475422,-0.2623254878,6.380,0.275
2.2377744901,-0.5497935975,6.380,0.780
2.3120058169,-0.6831498502,6.380,0.249
2.3205634550,-0.7705791195,6.380,-0.150
2.4144847450,-0.5177409146,6.380,1.600
2.6765185112,-0.5765123095,6.380,0.592
2.7032491892,-0.0891190947,6.380,0.894
2.8191198488,0.1112330292,6.380,1.121
2.8845708241,1.1069071827,6.380,0.169
3.0278773336,0.6425536832,6.380,1.057
3.0670239503,-1.3841576094,6.380,0.894
3.1186580335,-1.1584832056,6.380,0.406
3.2266442100,0.4914308981,6.380,0.523
3.2898845889,-0.8710905153,6.380,0.428
3.3334820036,-0.6344123925,6.380,-0.060
3.7292567254,0.3817627154,6.380,0.194
3.7367716583,0.6936760587,6.380,0.376
3.8478138803,-0.5398854236,6.380,-0.083
3.9047411898,-1.2193037035,6.380,-0.059
3.9363409339,-0.1322139057,6.380,0.180
4.0544083169,0.2861575247,6.380,0.955
4.1978425980,-0.8922257654,6.380,-0.003
4.3988756430,0.2371954038,6.380,0.877
4.4398297095,0.2423234800,6.380,0.930
4.4774710046,0.1698880488,6.380,1.458
4.4777184574,0.1824545895,6.380,0.896
4.5640990773,0.4691224143,6.380,0.124
4.5789884303,-0.6722470732,6.380,0.091
4.6386165148,0.7694165294,6.380,1.521
4.7342639682,0.7321008671,6.380,0.287
4.7543835987,0.6712148309,6.380,0.876
4.7548135388,-0.2432017747,6.380,1.428
4.7558459413,-1.0304455662,6.380,1.553
5.0895600935,1.0918281445,6.380,1.413
5.1734215836,0.6299071726,6.380,-0.049
5.2311115597,-1.2001334840,6.380,0.164
5.2581981358,-0.2024479555,6.380,0.543
5.3322031305,0.7178912193,6.380,1.016
5.3511408932,0.9885317652,6.380,0.018
5.4012284974,-0.4382385697,6.380,0.328
5.4445456956,0.0577087309,6.380,-0.013
5.4676508399,-0.2019984543,6.380,0.661
5.5575988237,1.1240610115,6.380,0.625
5.5615680071,0.0016101791,6.380,1.574
5.6030833481,-0.3970118049,6.380,1.026
5.6062648003,-0.0593125227,6.380,0.334
5.7168972630,-0.2939992036,6.380,1.420
5.7816550390,0.2585865563,6.380,1.523
5.7867524810,0.9833777716,6.380,-0.091
5.8315557471,0.4852718644,6.380,0.982
5.8549155579,0.7344023641,6.380,-0.086
5.9266583756,0.7885909851,6.380,0.771
6.0143799747,-0.0246127879,6.380,0.366
6.0522945742,0.6219741043,6.380,1.158
6.1194573400,0.4523628701,6.380,1.540
6.1874124588,-0.2634593360,6.380,1.078
4.6851545700,-0.6071321728,6.380,0.650
0.0997588694,-0.2130948946,6.390,0.659
0.1523792068,0.2333703583,6.390,1.136
0.2035001268,1.2099566315,6.390,0.424
0.2238620398,0.0590797433,6.390,1.069
0.2483491429,1.2003616571,6.390,0.375
0.3413491382,1.0088555587,6.390,1.589
0.4019768122,0.6073739213,6.390,-0.103
0.4183371013,0.7169187783,6.390,1.122
0.4220443145,0.1366859653,6.390,1.605
0.5535637263,-0.3340362785,6.390,1.143
0.6346069672,-1.1605396797,6.390,1.511
0.8985417966,-0.6269377191,6.390,0.082
0.9361936846,-0.5563202267,6.390,1.404
1.0526394650,0.6455881666,6.390,-0.005
1.1251439151,1.4056145877,6.390,0.947
1.3992222240,1.1649527934,6.390,0.921
1.4353085564,-0.0577255243,6.390,-0.007
1.5903663526,0.9001255415,6.390,0.196
1.6423397055,0.2998756172,6.390,1.565
1.6836846209,0.1941833160,6.390,0.077
1.7167257009,-0.3651920123,6.390,0.817
1.7349223787,0.1894257057,6.390,1.351
1.8070405535,-0.1021399474,6.390,0.174
1.8362133890,-0.5840836881,6.390,1.052
1.9490392601,0.1921403782,6.390,-0.126
1.9897924663,-0.9754245151,6.390,1.182
2.0365602582,-0.2212259414,6.390,-0.004
2.1570084174,0.2277357186,6.390,1.034
2.2304311977,-0.8354301128,6.390,-0.147
2.2693948884,0.3492017727,6.390,0.980
2.3242563052,-0.9098210406,6.390,0.003
2.3384434779,-0.4157078087,6.390,0.157
2.3635225222,0.6931316509,6.390,0.314
2.3696728343,-0.9346303084,6.390,-0.074
2.3886949691,0.4010918744,6.390,0.453
2.5217290589,1.2754934996,6.390,0.352
2.5424614626,-0.6196217186,6.390,-0.053
2.6009287761,-0.7125227365,6.390,1.612
2.6021329962,-0.8959849874,6.390,-0.162
2.7207251579,-0.0635798028,6.390,1.601
2.9077396832,-1.1316709985,6.390,0.114
2.9346838350,-0.3795975798,6.390,1.381
3.1579145908,0.0970010366,6.390,0.476
3.2446213513,-0.6859555891,6.390,0.285
3.2454271681,-0.5294528727,6.390,1.572
3.3119210102,0.3954828223,6.390,1.096
3.3129882102,0.6274800554,6.390,0.095
3.3295181052,1.0673634441,6.390,1.268
3.6258702418,1.1923269191,6.390,1.179
3.6837035314,-0.0939234311,6.390,1.321
3.6932009537,-1.0422391626,6.390,0.079
3.7011367862,-1.1031868452,6.390,1.013
3.7700552630,0.4784501991,6.390,1.609
3.8002086273,-0.7128818545,6.390,1.441
3.8106551335,0.6450566412,6.390,0.521
3.8191483643,-1.0474705832,6.390,1.256
3.8227708857,0.4057953213,6.390,1.063
3.8548609681,-1.0989757278,6.390,-0.086
3.9123259315,-1.0884644165,6.390,-0.055
4.0614676691,-1.2506006001,6.390,-0.112
4.0638761120,0.6390802065,6.390,0.529
4.1548151837,-0.5216187314,6.390,0.991
4.2149564986,-0.1071589178,6.390,1.034
4.2416260271,0.6816474806,6.390,1.262
4.2680422600,1.1965025239,6.390,1.343
4.6881535219,1.3119868187,6.390,0.972
4.7560195110,-0.5710653680,6.390,1.025
4.8045385230,0.8678730963,6.390,1.086
4.9210422860,-1.3590573295,6.390,0.593
4.9820691950,0.5868016396,6.390,-0.117
5.0285872033,-0.3780100747,6.390,1.129
5.1269944254,0.9163330842,6.390,1.122
5.1689505684,0.6006404701,6.390,1.521
5.2186531577,-1.4198225581,6.390,1.402
5.2482641513,0.5577868363,6.390,1.205
5.2713671957,0.2908484819,6.390,1.720
5.2847171460,-0.1543280218,6.390,-0.135
5.3543628134,0.5991552916,6.390,0.480
5.4099298115,0.1963434191,6.390,0.559
5.5895207257,0.7041542464,6.390,0.533
5.6217664383,0.1430409900,6.390,1.640
5.6243320492,-0.9373449950,6.390,1.140
5.6516635560,-0.4093549839,6.390,1.098
5.7438774254,0.3707054612,6.390,1.698
5.7677780106,-1.3554670979,6.390,0.231
5.7702220280,-0.2960922452,6.390,0.447
5.8151366796,-0.0823913943,6.390,0.498
5.8384370482,-0.0041478737,6.390,0.441
5.8978543883,-0.1903379491,6.390,0.290
5.9158520025,-0.3047418835,6.390,1.420
5.9475234679,0.8232500749,6.390,0.450
5.9977968251,0.2956907782,6.390,1.729
6.0444848137,0.0228136764,6.390,0.928
6.1096976967,1.0815827847,6.390,1.678
6.1567319288,-0.1097477261,6.390,1.259
6.1608352739,-0.0189522690,6.390,1.177
0.1220615440,0.3405842278,6.400,0.990
0.1627677145,-0.9493512328,6.400,0.995
0.2640473859,1.2388868593,6.400,0.135
0.3063014427,-0.1554413829,6.400,1.029
0.3192377550,1.0769761526,6.400,0.018
0.5343809446,-0.5177631292,6.400,0.135
0.5645490447,0.3006189339,6.400,0.471
0.6192599581,0.9990773504,6.400,0.569
0.6894598045,0.1343078962,6.400,0.431
0.7169748206,0.3100390287,6.400,1.143
0.8624876238,0.5432694688,6.400,0.574
0.8759517327,-0.4643711311,6.400,0.542
0.8794591266,-0.8338600347,6.400,0.989
0.9503195255,0.2693139312,6.400,0.167
0.9710358954,-1.4881019913,6.400,-0.005
1.2100413243,-0.7308207437,6.400,0.167
1.2791654038,0.9222521340,6.400,0.068
1.3558729935,-0.4522228827,6.400,1.246
1.3981837556,-0.0936810412,6.400,-0.047
1.4643242981,-0.0567727674,6.400,-0.122
1.4803463823,-0.3115309441,6.400,-0.095
1.4894186022,0.5146525389,6.400,-0.081
1.5387743211,0.6907088959,6.400,0.098
1.6487356397,-0.9203650217,6.400,1.456
1.6841575127,-0.1377934489,6.400,0.145
1.8302636850,0.4522876013,6.400,-0.111
1.8588646143,1.0437391828,6.400,1.190
1.9295640030,0.6806076146,6.400,1.217
1.9783909537,0.6490512450,6.400,1.231
1.9902143477,-0.3867737746,6.400,0.968
2.0045249465,-0.2940407126,6.400,1.470
2.0165985409,-1.0233025648,6.400,-0.094
2.0256042263,0.2244505838,6.400,1.392
2.1198211626,-0.0100063218,6.400,1.058
2.1505042426,-0.6619068656,6.400,0.108
2.1910812556,1.3058616957,6.400,1.022
2.2449083679,-0.4729521323,6.400,1.429
2.4341056412,0.2007328614,6.400,0.095
2.4425836114,-0.5952155573,6.400,-0.087
2.4495409180,0.7918576415,6.400,1.305
2.5213830353,-0.1644876205,6.400,-0.040
2.5296466614,-1.0985612539,6.400,-0.084
2.6511348148,-0.8423102159,6.400,-0.150
2.8310597049,1.1367764245,6.400,-0.022
2.8599561713,-0.7508498601,6.400,0.068
2.9091750078,0.3095753987,6.400,1.555
2.9329466631,1.1915689127,6.400,0.127
3.0145481840,0.8365174204,6.400,0.879
3.0499948725,-0.4314644658,6.400,0.821
3.1875260122,0.2933771194,6.400,0.070
3.3020624617,-0.8785183603,6.400,0.026
3.5222681550,-0.7009707334,6.400,0.974
3.5330397068,-0.4063358809,6.400,1.317
3.6092585221,-1.0923965933,6.400,0.650
3.7321914253,-0.9339246444,6.400,1.576
3.7911397533,-0.8376199095,6.400,-0.112
3.8480317015,0.3686755208,6.400,0.928
3.9572411757,-0.9080909612,6.400,-0.109
4.0727488901,-0.7066986789,6.400,1.016
4.1884365917,-1.3618328927,6.400,0.387
4.2066943082,-1.0328192206,6.400,1.366
4.2488221271,-0.4262459223,6.400,0.043
4.2628904867,-0.9371760740,6.400,0.793
4.2629084074,-0.3508825255,6.400,1.270
4.3689033593,0.0217371046,6.400,1.019
4.4349758294,1.1351468620,6.400,0.383
4.4554638159,-0.9870722969,6.400,0.100
4.6082583821,0.4919226430,6.400,1.367
4.6395002564,-0.4866672758,6.400,0.438
4.7464497786,-1.1266131191,6.400,1.266
4.8585209177,-1.0246615893,6.400,0.688
4.8943730722,-0.2541940041,6.400,0.757
4.9115069091,1.3952628537,6.400,0.296
5.0564329199,0.0059170807,6.400,1.050
5.0779576062,0.3536797298,6.400,0.013
5.3936735956,0.4517374204,6.400,0.158
5.5802682426,-0.5020582796,6.400,0.966
5.5906242077,-0.8715868531,6.400,1.327
5.6950383945,0.9122413078,6.400,1.901
5.8497269387,0.8897830656,6.400,1.195
5.9482466394,-0.1215261746,6.400,-0.039
6.0006526810,-0.6351005137,6.400,1.313
6.1764345743,-0.1302788989,6.400,0.874
6.2069311256,1.0765079699,6.400,1.250
0.1537615543,-0.0627108912,6.400,0.650
0.1629384237,-0.4322585860,6.400,0.650
3.4198002227,-0.3592472786,6.400,0.650
5.5386113112,-1.2771608506,6.400,0.650
0.0372964090,1.1031186037,6.410,0.998
0.1453876909,1.2388668712,6.410,-0.007
0.1471758927,-0.6109015114,6.410,0.617
0.2038008311,1.0397718557,6.410,1.081
0.2923519755,0.9937027268,6.410,1.188
0.3059689537,-1.0069575640,6.410,0.888
0.4139026099,-0.4136374723,6.410,1.306
0.7746808837,-0.6665573791,6.410,-0.018
0.8261319710,0.3623499497,6.410,1.241
0.8618679008,1.1459546799,6.410,0.079
